Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Survived
0.8640849014630506,0,-2.0730582286121932,-0.45851413065221286,0.7655108736518604,-0.4700832893631645,1,0,0,1
-1.5337988117283992,0,1.004083108876885,0.41772606381505284,-0.46364704976336907,0.9889869618743652,0,0,1,0
-1.5337988117283992,0,0.5899321886226347,-0.45851413065221286,-0.46364704976336907,-0.6358616435776366,0,0,1,0
0.8640849014630506,1,-0.03129419175874039,-0.45851413065221286,-0.46364704976336907,-0.4672452788609195,0,0,1,0
-1.5337988117283992,0,1.0731082622525931,0.41772606381505284,-0.46364704976336907,0.5549153967161784,0,0,1,0
-0.33485695513267427,0,-0.7905708788915323,-0.45851413065221286,-0.46364704976336907,-0.43147817119373705,0,0,1,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,0.4638343353848696,0,0,1,1
-0.33485695513267427,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.6358616435776366,0,0,1,0
0.8640849014630506,0,-1.6878978727757408,-0.45851413065221286,0.7655108736518604,-0.3930346132929559,0,0,1,1
0.8640849014630506,1,0.8660328021254682,0.41772606381505284,6.911300490728008,0.2770511997371149,0,0,1,0
0.8640849014630506,0,-0.44544511201299053,-0.45851413065221286,-0.46364704976336907,-0.4509432638017275,0,0,1,0
-1.5337988117283992,0,0.4518818818712181,0.41772606381505284,-0.46364704976336907,0.3977347739066557,0,0,1,0
0.8640849014630506,0,-0.44544511201299053,-0.45851413065221286,-0.46364704976336907,-0.48995520240666196,0,0,1,0
-0.33485695513267427,0,-0.6525205721401156,0.41772606381505284,-0.46364704976336907,-0.41201307858574665,0,0,1,0
0.8640849014630506,1,0.0,-0.45851413065221286,-0.46364704976336907,-0.4850071758657108,0,1,0,1
-0.33485695513267427,0,-0.37641995863728217,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
-0.33485695513267427,0,0.5899321886226347,-0.45851413065221286,-0.46364704976336907,-0.12976923576988525,0,0,1,0
0.8640849014630506,0,0.0,6.5514074250859125,1.9946687970670898,0.7179355473080984,0,0,1,0
0.8640849014630506,0,3.005812556772427,-0.45851413065221286,-0.46364704976336907,-0.484520548550511,0,0,1,0
0.8640849014630506,0,0.7970076487497598,-0.45851413065221286,0.7655108736518604,-0.47227311228156343,0,0,1,0
0.8640849014630506,1,-0.5144702653886989,-0.45851413065221286,-0.46364704976336907,-0.48890019438730886,0,0,1,1
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.4850071758657108,0,1,0,1
0.8640849014630506,0,-0.37641995863728217,-0.45851413065221286,-0.46364704976336907,-0.4869536851265098,0,0,1,0
0.8640849014630506,0,0.0,0.41772606381505284,0.7655108736518604,-0.33910073469473606,1,0,0,1
-1.5337988117283992,0,1.4872591825068433,0.41772606381505284,0.7655108736518604,0.9145329826488019,0,0,1,0
0.8640849014630506,0,0.3828567284955097,0.41772606381505284,0.7655108736518604,-0.1657796570946676,0,0,1,0
0.8640849014630506,1,-1.0666714923943657,-0.45851413065221286,-0.46364704976336907,-0.49522634948490574,1,0,0,1
0.8640849014630506,1,0.0,-0.45851413065221286,1.9946687970670898,-0.4850071758657108,0,1,0,0
-1.5337988117283992,1,-0.9286211856429489,0.41772606381505284,-0.46364704976336907,1.4838869414325222,1,0,0,1
0.8640849014630506,1,0.0,-0.45851413065221286,-0.46364704976336907,-0.48533224291226423,0,1,0,1
-1.5337988117283992,0,1.004083108876885,-0.45851413065221286,-0.46364704976336907,0.05514914400602392,0,0,1,0
0.8640849014630506,0,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,-0.453863027692926,0,0,1,0
0.8640849014630506,0,-0.721545725515824,-0.45851413065221286,-0.46364704976336907,-0.4509432638017275,0,0,1,0
-0.33485695513267427,0,-2.0330236396542825,-0.45851413065221286,1.9946687970670898,0.08442853630696309,1,0,0,1
0.8640849014630506,1,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,-0.4850071758657108,0,1,0,1
-1.5337988117283992,0,1.0731082622525931,-0.45851413065221286,-0.46364704976336907,0.9057736909752062,1,0,0,0
-0.33485695513267427,0,1.970435256136802,-0.45851413065221286,-0.46364704976336907,-0.37308289336976574,0,0,1,0
0.8640849014630506,0,-0.9286211856429489,0.41772606381505284,0.7655108736518604,-0.49514459609595224,1,0,0,0
0.8640849014630506,0,-0.6525205721401156,-0.45851413065221286,-0.46364704976336907,-0.47916764808331364,0,0,1,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.49514459609595224,1,0,0,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.3544294951235285,1,0,0,0
0.8640849014630506,0,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,-0.494739722169706,0,0,1,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.4509432638017275,0,0,1,0
-1.5337988117283992,0,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,2.0042531016497125,1,0,0,0
0.8640849014630506,0,-0.7905708788915323,-0.45851413065221286,-0.46364704976336907,-0.484520548550511,0,0,1,0
0.8640849014630506,0,0.9350579555011765,-0.45851413065221286,-0.46364704976336907,-0.48160078465931244,0,0,1,1
-0.33485695513267427,0,0.24480642174409303,0.41772606381505284,-0.46364704976336907,-0.22709469880983746,0,0,1,0
-0.33485695513267427,0,-0.1693444985101571,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
-0.33485695513267427,1,1.3492088757554266,-0.45851413065221286,-0.46364704976336907,-0.43147817119373705,0,0,1,1
0.8640849014630506,1,0.0,-0.45851413065221286,-0.46364704976336907,-0.4774644524801145,0,1,0,0
-0.33485695513267427,0,-0.44544511201299053,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
-1.5337988117283992,1,-0.5144702653886989,2.1702064527495843,1.9946687970670898,4.483457712323848,0,0,1,1
0.8640849014630506,0,0.6589573419983431,-0.45851413065221286,-0.46364704976336907,-0.49522634948490574,1,0,0,0
-0.33485695513267427,1,1.62530948925826,0.41772606381505284,3.223826720482319,-0.18816451359385658,0,0,1,1
-1.5337988117283992,0,1.1421334156283016,-0.45851413065221286,-0.46364704976336907,0.3763231720378662,0,0,1,0
-0.33485695513267427,0,0.3828567284955097,0.41772606381505284,1.9946687970670898,-0.09570532370590198,0,0,1,0
-0.33485695513267427,0,-0.5144702653886989,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
0.8640849014630506,1,-1.6878978727757408,3.0464466472168503,1.9946687970670898,-0.027090872262735714,0,0,1,0
-1.5337988117283992,1,-0.9286211856429489,0.41772606381505284,-0.46364704976336907,0.47364863507781835,0,0,1,1
0.8640849014630506,1,0.0,0.41772606381505284,-0.46364704976336907,-0.3224736525889906,0,0,1,1
-0.33485695513267427,1,0.5209070352469264,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
0.8640849014630506,0,0.10675611499267632,-0.45851413065221286,-0.46364704976336907,-0.48216916536346577,0,0,1,0
-1.5337988117283992,1,0.5209070352469264,-0.45851413065221286,-0.46364704976336907,0.9213457650615985,0,0,1,1
0.8640849014630506,0,-0.3073948052615738,0.41772606381505284,-0.46364704976336907,-0.3545093020032213,1,0,0,0
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.11906343483549049,0,0,1,1
0.8640849014630506,0,-1.342772105897199,-0.45851413065221286,-0.46364704976336907,-0.27016121620501626,1,0,0,0
0.8640849014630506,0,1.7288472193218225,-0.45851413065221286,-0.46364704976336907,-0.47916764808331364,0,0,1,0
0.8640849014630506,0,-1.342772105897199,3.9226868416841154,1.9946687970670898,0.2770511997371149,0,0,1,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.4850071758657108,0,1,0,0
-0.33485695513267427,1,0.6589573419983431,-0.45851413065221286,-0.46364704976336907,-0.3292864350017873,0,0,1,1
-1.5337988117283992,1,-0.5834954187644072,-0.45851413065221286,0.7655108736518604,0.4347184498618375,0,0,1,1
-0.33485695513267427,1,0.17578126836838467,0.41772606381505284,1.9946687970670898,-0.09570532370590198,0,0,1,1
-1.5337988117283992,1,-0.7905708788915323,-0.45851413065221286,-0.46364704976336907,-0.05190886533792349,0,0,1,1
-1.5337988117283992,1,0.7970076487497598,-0.45851413065221286,-0.46364704976336907,3.792933552055388,1,0,0,1
0.8640849014630506,0,-0.37641995863728217,0.41772606381505284,-0.46364704976336907,-0.28938299515540683,0,0,1,0
-0.33485695513267427,1,-0.1693444985101571,0.41772606381505284,-0.46364704976336907,-0.16869942098586613,1,0,0,1
0.8640849014630506,0,0.24480642174409303,-0.45851413065221286,-0.46364704976336907,-0.47916764808331364,0,0,1,0
-1.5337988117283992,0,1.7633597960096767,-0.45851413065221286,-0.46364704976336907,0.05514914400602392,1,0,0,1
0.8640849014630506,0,1.418234029131135,-0.45851413065221286,-0.46364704976336907,-0.4850071758657108,0,0,1,0
0.8640849014630506,1,-1.2047217991457824,-0.45851413065221286,-0.46364704976336907,-0.49514459609595224,1,0,0,1
0.8640849014630506,1,0.0,-0.45851413065221286,-0.46364704976336907,-0.49522634948490574,1,0,0,1
0.8640849014630506,0,-0.03129419175874039,-0.45851413065221286,-0.46364704976336907,-0.49522634948490574,1,0,0,0
-0.33485695513267427,0,-0.44544511201299053,1.2939662582823186,-0.46364704976336907,0.7948226631096607,0,0,1,0
-1.5337988117283992,0,2.03946040951251,-0.45851413065221286,-0.46364704976336907,-0.11906343483549049,0,0,1,0
0.8640849014630506,0,0.6589573419983431,0.41772606381505284,0.7655108736518604,-0.3341527081537849,0,1,0,0
-0.33485695513267427,0,0.8660328021254682,0.41772606381505284,0.7655108736518604,-0.12490296261788765,0,0,1,0
0.8640849014630506,1,0.0,-0.45851413065221286,-0.46364704976336907,-0.4852504895233106,0,1,0,1
-1.5337988117283992,0,0.03773096161696796,-0.45851413065221286,-0.46364704976336907,0.347043779736927,0,0,1,0
0.8640849014630506,0,0.4518818818712181,1.2939662582823186,-0.46364704976336907,-0.48160078465931244,0,0,1,0
-0.33485695513267427,0,-2.0330236396542825,1.2939662582823186,0.7655108736518604,0.12327696813399046,0,0,1,1
0.8640849014630506,0,-0.6525205721401156,-0.45851413065221286,-0.46364704976336907,-0.48533224291226423,0,1,0,0
-0.33485695513267427,0,-0.44544511201299053,-0.45851413065221286,-0.46364704976336907,-0.43147817119373705,0,0,1,0
-0.33485695513267427,1,-0.5834954187644072,0.41772606381505284,1.9946687970670898,0.1734813349885194,1,0,0,1
-0.33485695513267427,0,-0.03129419175874039,0.41772606381505284,-0.46364704976336907,-0.16869942098586613,1,0,0,0
-1.5337988117283992,0,0.31383157511980136,-0.45851413065221286,-0.46364704976336907,9.336673680200018,1,0,0,1
-0.33485695513267427,0,0.03773096161696796,0.41772606381505284,0.7655108736518604,-0.12490296261788765,0,0,1,0
0.8640849014630506,0,-0.10031934513444875,-0.45851413065221286,-0.46364704976336907,-0.482574039289712,0,0,1,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.34193874519698103,0,0,1,0
-0.33485695513267427,1,0.03773096161696796,0.41772606381505284,0.7655108736518604,-0.12490296261788765,0,0,1,1
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.49514459609595224,1,0,0,0
0.8640849014630506,0,0.24480642174409303,-0.45851413065221286,-0.46364704976336907,-0.5094202950146524,0,0,1,0
-1.5337988117283992,0,1.418234029131135,-0.45851413065221286,0.7655108736518604,0.55889016862673,1,0,0,0
0.8640849014630506,0,-0.5144702653886989,-0.45851413065221286,-0.46364704976336907,-0.45629616426892483,0,0,1,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.49522634948490574,1,0,0,0
-0.33485695513267427,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.3660267972993692,1,0,0,1
-0.33485695513267427,0,-0.5144702653886989,1.2939662582823186,0.7655108736518604,-0.41201307858574665,0,0,1,0
-0.33485695513267427,1,1.8323849493853852,-0.45851413065221286,-0.46364704976336907,-0.43147817119373705,0,0,1,0
0.8640849014630506,1,-2.0502799279982096,1.2939662582823186,0.7655108736518604,-0.2609970506051744,1,0,0,1
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.11906343483549049,0,0,1,0
-1.5337988117283992,0,0.17578126836838467,-0.45851413065221286,-0.46364704976336907,-0.5385361805376845,0,0,1,0
-0.33485695513267427,0,-0.5144702653886989,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
0.8640849014630506,0,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,-0.49522634948490574,1,0,0,1
0.8640849014630506,0,-0.1693444985101571,-0.45851413065221286,-0.46364704976336907,-0.4509432638017275,0,0,1,0
-1.5337988117283992,1,0.6589573419983431,0.41772606381505284,0.7655108736518604,1.9821933121970774,1,0,0,1
0.8640849014630506,1,-0.10031934513444875,0.41772606381505284,0.7655108736518604,-0.43220811216653676,0,0,1,0
0.8640849014630506,0,-1.8259481795271575,3.0464466472168503,0.7655108736518604,-0.06894082136991513,0,1,0,0
0.8640849014630506,0,1.418234029131135,-0.45851413065221286,-0.46364704976336907,-0.4985509873023505,0,0,1,0
0.8640849014630506,0,0.5899321886226347,-0.45851413065221286,-0.46364704976336907,-0.48160078465931244,0,0,1,0
-0.33485695513267427,1,-0.44544511201299053,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.494739722169706,0,0,1,0
-1.5337988117283992,0,0.7970076487497598,-0.45851413065221286,-0.46364704976336907,-0.12417302164508798,0,0,1,1
0.8640849014630506,0,-0.721545725515824,-0.45851413065221286,-0.46364704976336907,-0.4442122347778844,0,0,1,0
0.8640849014630506,1,-1.1356966457700741,-0.45851413065221286,-0.46364704976336907,-0.4829789132159582,0,0,1,0
-1.5337988117283992,0,1.004083108876885,-0.45851413065221286,-0.46364704976336907,-0.11906343483549049,0,0,1,1
0.8640849014630506,0,-0.4799576887008447,-0.45851413065221286,-0.46364704976336907,-0.49514459609595224,1,0,0,0
-1.5337988117283992,0,1.2801837223797183,0.41772606381505284,-0.46364704976336907,0.4722705065211727,1,0,0,1
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.48216916536346577,0,0,1,0
0.8640849014630506,0,-0.03129419175874039,0.41772606381505284,-0.46364704976336907,-0.3224736525889906,0,0,1,0
0.8640849014630506,0,0.0,0.41772606381505284,-0.46364704976336907,-0.3341527081537849,0,1,0,0
-0.33485695513267427,0,1.2111585690040099,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
-1.5337988117283992,0,-0.23836965188586545,0.41772606381505284,-0.46364704976336907,0.3977347739066557,0,0,1,1
0.8640849014630506,0,-0.7905708788915323,-0.45851413065221286,-0.46364704976336907,-0.4869536851265098,0,0,1,0
-0.33485695513267427,1,0.3828567284955097,0.41772606381505284,-0.46364704976336907,-0.12976923576988525,0,0,1,1
0.8640849014630506,0,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,-0.49514459609595224,1,0,0,0
-0.33485695513267427,1,-0.03129419175874039,2.1702064527495843,-0.46364704976336907,-0.22709469880983746,0,0,1,1
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,3.792933552055388,1,0,0,0
-0.33485695513267427,0,0.31383157511980136,-0.45851413065221286,-0.46364704976336907,-0.43147817119373705,0,0,1,0
0.8640849014630506,1,-0.10031934513444875,-0.45851413065221286,1.9946687970670898,-0.33910073469473606,1,0,0,1
-1.5337988117283992,1,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,2.3140731411633144,0,0,1,1
-1.5337988117283992,1,1.4872591825068433,0.41772606381505284,-0.46364704976336907,0.8876069200441686,1,0,0,1
-1.5337988117283992,1,0.10675611499267632,-0.45851413065221286,-0.46364704976336907,0.8491633621433876,1,0,0,1
0.8640849014630506,1,-0.44544511201299053,-0.45851413065221286,3.223826720482319,-0.2609970506051744,1,0,0,1
-1.5337988117283992,0,-0.37641995863728217,0.41772606381505284,-0.46364704976336907,0.4433161812667868,1,0,0,1
-1.5337988117283992,0,-0.1693444985101571,-0.45851413065221286,-0.46364704976336907,0.2809442182587131,0,0,1,0
-1.5337988117283992,1,-0.7905708788915323,-0.45851413065221286,1.9946687970670898,-0.12425477503404155,0,0,1,1
0.8640849014630506,0,-0.9976463390186573,-0.45851413065221286,-0.46364704976336907,-0.4509432638017275,0,0,1,0
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,0.18945828300115794,0,0,1,0
-1.5337988117283992,0,1.2111585690040099,0.41772606381505284,-0.46364704976336907,0.3763231720378662,0,0,1,1
0.8640849014630506,1,-2.0502799279982096,1.2939662582823186,0.7655108736518604,-0.2609970506051744,1,0,0,1
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.48890019438730886,0,0,1,0
0.8640849014630506,0,0.03773096161696796,-0.45851413065221286,-0.46364704976336907,-0.48160078465931244,0,0,1,1
0.8640849014630506,1,-1.0666714923943657,0.41772606381505284,-0.46364704976336907,-0.3545093020032213,1,0,0,1
0.8640849014630506,1,-1.9639984862785742,2.1702064527495843,1.9946687970670898,-0.09278555981470345,0,0,1,0
0.8640849014630506,0,0.10675611499267632,-0.45851413065221286,-0.46364704976336907,-0.4730848066433166,0,0,1,0
-0.33485695513267427,1,-1.549847566024324,-0.45851413065221286,1.9946687970670898,-0.12490296261788765,0,0,1,1
-0.33485695513267427,1,-1.1356966457700741,0.41772606381505284,-0.46364704976336907,-0.050530736781277806,1,0,0,1
0.8640849014630506,0,-0.6525205721401156,-0.45851413065221286,-0.46364704976336907,-0.48403392123531125,0,0,1,0
0.8640849014630506,1,0.0,6.5514074250859125,1.9946687970670898,0.7179355473080984,0,0,1,0
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,0.3373929868218853,0,0,1,0
0.8640849014630506,1,-0.7905708788915323,-0.45851413065221286,-0.46364704976336907,-0.4824922859007584,0,1,0,1
-1.5337988117283992,1,1.004083108876885,0.41772606381505284,0.7655108736518604,2.573283939896141,0,0,1,1
-0.33485695513267427,1,1.2111585690040099,0.41772606381505284,1.9946687970670898,0.6293693759417419,0,0,1,1
0.8640849014630506,1,-0.44544511201299053,0.41772606381505284,-0.46364704976336907,-0.3273399257409882,0,0,1,1
-0.33485695513267427,0,-0.6525205721401156,1.2939662582823186,-0.46364704976336907,0.7948226631096607,0,0,1,0
0.8640849014630506,0,-0.23836965188586545,-0.45851413065221286,-0.46364704976336907,-0.48216916536346577,0,0,1,0
0.8640849014630506,0,-0.3073948052615738,-0.45851413065221286,-0.46364704976336907,-0.4823307256321121,0,0,1,0
-0.33485695513267427,1,-0.7905708788915323,-0.45851413065221286,-0.46364704976336907,-0.12976923576988525,0,0,1,1
-0.33485695513267427,0,-0.23836965188586545,-0.45851413065221286,-0.46364704976336907,-0.12976923576988525,0,0,1,0
0.8640849014630506,1,-1.4808224126486158,0.41772606381505284,0.7655108736518604,-0.33910073469473606,1,0,0,0
0.8640849014630506,0,-1.1356966457700741,3.0464466472168503,0.7655108736518604,0.13665921930198388,0,0,1,0
0.8640849014630506,0,0.10675611499267632,-0.45851413065221286,-0.46364704976336907,-0.47916764808331364,0,0,1,1
0.8640849014630506,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.48216916536346577,0,0,1,0
0.8640849014630506,0,-0.10031934513444875,0.41772606381505284,-0.46364704976336907,-0.49871449408025764,0,0,1,0
0.8640849014630506,0,0.0032183849291137863,-0.45851413065221286,-0.46364704976336907,-0.47916764808331364,0,0,1,0
-1.5337988117283992,1,1.5562843358825518,1.2939662582823186,-0.46364704976336907,0.36618575180762475,0,0,1,1
-1.5337988117283992,0,-0.3073948052615738,-0.45851413065221286,-0.46364704976336907,-0.05190886533792349,1,0,0,1
0.8640849014630506,1,0.0,0.41772606381505284,-0.46364704976336907,-0.3341527081537849,0,1,0,1
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.032443772729933054,0,0,1,0
0.8640849014630506,1,-0.6525205721401156,-0.45851413065221286,-0.46364704976336907,-0.4869536851265098,0,0,1,1
0.8640849014630506,1,0.0,2.1702064527495843,0.7655108736518604,-0.14014996965772655,0,0,1,0
0.8640849014630506,1,-1.549847566024324,2.1702064527495843,0.7655108736518604,-0.22563481686423817,0,0,1,0
-0.33485695513267427,0,0.3828567284955097,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
0.8640849014630506,1,-0.7905708788915323,0.41772606381505284,-0.46364704976336907,-0.4829789132159582,0,0,1,1
0.8640849014630506,0,-0.44544511201299053,1.2939662582823186,-0.46364704976336907,-0.1657796570946676,0,0,1,0
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.057748393120320644,1,0,0,1
-1.5337988117283992,0,0.6589573419983431,-0.45851413065221286,-0.46364704976336907,-0.032443772729933054,1,0,0,1
0.8640849014630506,1,-1.9639984862785742,3.0464466472168503,1.9946687970670898,-0.027090872262735714,0,0,1,0
0.8640849014630506,1,0.0,-0.45851413065221286,-0.46364704976336907,-0.4842772348929111,0,1,0,1
-0.33485695513267427,0,-0.37641995863728217,0.41772606381505284,-0.46364704976336907,-0.12976923576988525,0,0,1,0
0.8640849014630506,1,-1.4808224126486158,3.0464466472168503,1.9946687970670898,-0.027090872262735714,0,0,1,0
-1.5337988117283992,0,0.0,-0.45851413065221286,-0.46364704976336907,-0.03836505390128378,1,0,0,0
-0.33485695513267427,0,1.4872591825068433,-0.45851413065221286,-0.46364704976336907,-0.38281543967376097,0,0,1,0
-1.5337988117283992,1,0.17578126836838467,-0.45851413065221286,-0.46364704976336907,1.0478688670135363,0,0,1,1
0.8640849014630506,0,-0.5834954187644072,-0.45851413065221286,-0.46364704976336907,-0.47916764808331364,0,0,1,0
-0.33485695513267427,0,0.4173693051833639,-0.45851413065221286,1.9946687970670898,-0.12976923576988525,0,0,1,0
